call_id,manager,call_date,duration_sec,to_number,direction_type
Ку_849,Кузнецов,2024-11-26 19:18:10,788,+79772408958,входящий
Ку_850,Кузнецов,2024-12-13 18:46:57,768,+79781080390,входящий
Ку_851,Кузнецов,2024-05-08 18:08:53,760,+79748906948,исходящий
Ку_852,Кузнецов,2024-07-15 13:09:13,732,+79691500536,исходящий
Ку_853,Кузнецов,2024-02-11 16:30:55,781,+79321361544,исходящий
Ку_854,Кузнецов,2024-12-31 17:04:59,804,+79977082820,исходящий
Ку_855,Кузнецов,2024-08-15 18:05:00,755,+79574792409,внутренний
Ку_856,Кузнецов,2024-07-12 18:40:58,736,+79336909366,исходящий
Ку_857,Кузнецов,2024-01-18 16:26:11,767,+79448174776,входящий
Ку_858,Кузнецов,2024-11-28 19:45:36,762,+79388614830,исходящий
Ку_859,Кузнецов,2024-08-30 14:12:11,725,+79318955963,входящий
Ку_860,Кузнецов,2024-10-02 18:18:35,747,+79724556746,входящий
Ку_861,Кузнецов,2024-05-06 19:02:52,815,+79776243304,исходящий
Ку_862,Кузнецов,2024-03-15 16:53:37,721,+79967296656,внутренний
Ку_863,Кузнецов,2024-03-02 16:31:35,741,+79908417746,внутренний
Ку_864,Кузнецов,2024-10-14 19:14:01,733,+79524625607,входящий
Ку_865,Кузнецов,2024-07-04 12:09:16,736,+79267118760,внутренний
Ку_866,Кузнецов,2024-06-26 16:40:53,748,+79578948886,внутренний
Ку_867,Кузнецов,2024-06-14 19:07:41,775,+79348810825,исходящий
Ку_868,Кузнецов,2024-07-01 16:26:11,801,+79883629560,внутренний
Ку_869,Кузнецов,2024-01-28 19:58:44,768,+79879843791,исходящий
Ку_870,Кузнецов,2024-11-25 15:01:07,741,+79565900401,входящий
Ку_871,Кузнецов,2024-09-03 16:31:04,808,+79495824195,исходящий
Ку_872,Кузнецов,2024-12-02 17:37:30,700,+79259272622,исходящий
Ку_873,Кузнецов,2024-01-22 18:55:16,782,+79614329730,исходящий
Ку_874,Кузнецов,2024-04-05 19:44:52,731,+79200600013,исходящий
Ку_875,Кузнецов,2024-05-01 13:23:32,760,+79632534262,внутренний
Ку_876,Кузнецов,2024-09-06 12:54:16,779,+79294898680,внутренний
Ку_877,Кузнецов,2024-11-03 14:37:03,714,+79593266377,внутренний
Ку_878,Кузнецов,2024-11-29 14:20:29,766,+79298672324,внутренний
Ку_879,Кузнецов,2024-11-21 14:22:10,768,+79975741671,внутренний
Ку_880,Кузнецов,2024-05-16 12:17:23,806,+79289097266,входящий
Ку_881,Кузнецов,2024-10-03 18:40:58,843,+79302786799,входящий
Ку_882,Кузнецов,2024-11-15 17:03:18,715,+79711665601,исходящий
Ку_883,Кузнецов,2024-11-27 16:33:40,804,+79626690096,внутренний
Ку_884,Кузнецов,2024-03-01 13:32:12,761,+79883273181,исходящий
Ку_885,Кузнецов,2024-09-06 14:48:06,738,+79293710153,внутренний
Ку_886,Кузнецов,2024-04-04 14:34:20,773,+79795316843,входящий
Ку_887,Кузнецов,2024-10-22 17:52:54,723,+79402842708,входящий
Ку_888,Кузнецов,2024-07-02 16:17:43,725,+79122599372,внутренний
Ку_889,Кузнецов,2024-09-16 17:06:34,710,+79433032005,входящий
Ку_890,Кузнецов,2024-10-13 17:52:09,778,+79274932560,исходящий
Ку_891,Кузнецов,2024-06-03 12:08:33,772,+79290840712,входящий
Ку_892,Кузнецов,2024-07-04 16:23:49,737,+79977783087,исходящий
Ку_893,Кузнецов,2024-03-09 19:26:21,808,+79523266164,внутренний
Ку_894,Кузнецов,2024-11-21 14:06:13,742,+79838054504,исходящий
Ку_895,Кузнецов,2024-09-17 14:32:14,800,+79752643989,исходящий
Ку_896,Кузнецов,2024-04-24 15:50:57,765,+79301700275,входящий
Ку_897,Кузнецов,2024-12-12 13:26:29,742,+79174575794,внутренний
Ку_898,Кузнецов,2024-01-08 13:07:52,758,+79254105962,исходящий
Ку_899,Кузнецов,2024-09-21 14:59:01,724,+79177361692,исходящий
Ку_900,Кузнецов,2024-09-27 19:22:19,768,+79557838178,внутренний
Ку_901,Кузнецов,2024-09-05 17:08:52,763,+79363339299,входящий
Ку_902,Кузнецов,2024-04-14 19:56:38,778,+79588578468,внутренний
Ку_903,Кузнецов,2024-09-19 17:11:45,788,+79792690988,исходящий
Ку_904,Кузнецов,2024-08-11 16:01:47,765,+79532185699,исходящий
Ку_905,Кузнецов,2024-11-23 13:14:08,718,+79207625222,входящий
Ку_906,Кузнецов,2024-09-27 14:44:14,790,+79877718632,внутренний
Ку_907,Кузнецов,2024-06-13 16:08:13,762,+79665624165,внутренний
Ку_908,Кузнецов,2024-03-23 14:05:27,705,+79247415405,входящий
Ку_909,Кузнецов,2024-10-21 13:04:01,771,+79880357575,исходящий
Ку_910,Кузнецов,2024-05-13 19:48:27,773,+79905783320,внутренний
Ку_911,Кузнецов,2024-07-29 12:12:06,751,+79967575589,исходящий
Ку_912,Кузнецов,2024-11-08 12:50:42,756,+79112657836,внутренний
Ку_913,Кузнецов,2024-04-01 12:30:07,744,+79747781482,исходящий
Ку_914,Кузнецов,2024-12-02 16:02:04,774,+79207084212,внутренний
Ку_915,Кузнецов,2024-05-06 16:42:00,766,+79505740335,исходящий
Ку_916,Кузнецов,2024-07-09 13:50:07,735,+79512306716,входящий
Ку_917,Кузнецов,2024-06-07 15:37:57,810,+79122243544,исходящий
Ку_918,Кузнецов,2024-11-26 15:11:42,742,+79218149731,внутренний
Ку_919,Кузнецов,2024-11-30 17:01:05,681,+79987514459,исходящий
Ку_920,Кузнецов,2024-01-10 14:54:47,748,+79114551414,исходящий
Ку_921,Кузнецов,2024-04-16 16:37:22,793,+79919743632,исходящий
Ку_922,Кузнецов,2024-03-27 17:10:54,756,+79991760977,исходящий
Ку_923,Кузнецов,2024-03-07 15:32:36,713,+79792007399,внутренний
Ку_924,Кузнецов,2024-03-02 13:06:52,731,+79146965512,внутренний
Ку_925,Кузнецов,2024-05-25 12:33:13,729,+79241926172,входящий
Ку_926,Кузнецов,2024-06-01 15:18:10,745,+79366656201,внутренний
Ку_927,Кузнецов,2024-04-16 12:46:06,754,+79926907506,внутренний
Ку_928,Кузнецов,2024-05-27 15:58:32,777,+79189760032,внутренний
Ку_929,Кузнецов,2024-07-04 19:23:44,766,+79387393957,исходящий
Ку_930,Кузнецов,2024-12-14 14:28:43,767,+79253153814,внутренний
Ку_931,Кузнецов,2024-12-07 13:11:53,815,+79773648841,входящий
Ку_932,Кузнецов,2024-06-26 17:24:27,788,+79743855523,исходящий
Ку_933,Кузнецов,2024-11-30 15:32:14,785,+79114492185,внутренний
Ку_934,Кузнецов,2024-09-22 18:07:48,707,+79950833480,входящий
Ку_935,Кузнецов,2024-05-28 17:07:29,739,+79110089056,входящий
Ку_936,Кузнецов,2024-09-03 13:33:08,714,+79950039201,внутренний
Ку_937,Кузнецов,2024-09-10 19:48:23,739,+79214180573,внутренний
Ку_938,Кузнецов,2024-01-29 16:35:46,786,+79682365530,входящий
Ку_939,Кузнецов,2024-12-17 12:05:20,750,+79890415185,внутренний
Ку_940,Кузнецов,2024-09-22 19:07:24,794,+79978595000,исходящий
Ку_941,Кузнецов,2024-01-13 16:29:38,783,+79463343405,исходящий
Ку_942,Кузнецов,2024-02-16 16:43:53,763,+79859624835,внутренний
Ку_943,Кузнецов,2024-05-30 19:14:35,795,+79191230681,исходящий
Ку_944,Кузнецов,2024-02-19 18:18:54,803,+79317241211,входящий
Ку_945,Кузнецов,2024-08-02 18:12:54,775,+79249497180,входящий
Ку_946,Кузнецов,2024-05-11 13:57:53,769,+79615852872,исходящий
Ку_947,Кузнецов,2024-04-22 19:43:23,781,+79915691332,исходящий
Ку_948,Кузнецов,2024-09-08 14:00:43,720,+79704356906,внутренний
Ку_949,Кузнецов,2024-12-06 19:43:06,758,+79577091621,внутренний
Ку_950,Кузнецов,2024-02-22 18:28:33,761,+79975598792,исходящий
Ку_951,Кузнецов,2024-05-09 13:07:09,751,+79275175014,внутренний
Ку_952,Кузнецов,2024-11-19 18:25:44,738,+79430052121,входящий
Ку_953,Кузнецов,2024-07-11 13:47:59,792,+79456220636,входящий
Ку_954,Кузнецов,2024-03-19 14:04:23,767,+79614223965,внутренний
Ку_955,Кузнецов,2024-02-26 15:21:12,770,+79265907416,входящий
Ку_956,Кузнецов,2024-04-06 18:07:14,805,+79361787772,входящий
Ку_957,Кузнецов,2024-07-16 18:46:31,756,+79159995868,исходящий
Ку_958,Кузнецов,2024-05-14 16:48:45,750,+79683607071,исходящий
Ку_959,Кузнецов,2024-05-26 16:48:50,803,+79843073581,внутренний
Ку_960,Кузнецов,2024-06-20 18:22:30,717,+79387179376,входящий
Ку_961,Кузнецов,2024-03-03 18:31:32,763,+79773757807,входящий
Ку_962,Кузнецов,2024-03-05 16:09:49,740,+79683699916,исходящий
Ку_963,Кузнецов,2024-10-21 19:06:07,771,+79232151333,исходящий
Ку_964,Кузнецов,2024-07-29 16:31:31,779,+79122771813,исходящий
Ку_965,Кузнецов,2024-04-18 15:40:08,781,+79985756373,исходящий
Ку_966,Кузнецов,2024-10-08 12:06:47,793,+79147809267,внутренний
Ку_967,Кузнецов,2024-06-20 12:53:04,754,+79210397096,внутренний
Ку_968,Кузнецов,2024-01-12 19:43:01,756,+79684805001,входящий
Ку_969,Кузнецов,2024-11-28 14:24:38,778,+79418620529,исходящий
Ку_970,Кузнецов,2024-08-07 17:09:19,788,+79210129503,исходящий
Ку_971,Кузнецов,2024-12-07 13:48:04,723,+79649264485,внутренний
Ку_972,Кузнецов,2024-10-12 19:50:29,771,+79998167196,внутренний
Ку_973,Кузнецов,2024-06-20 15:18:42,750,+79545908525,входящий
Ку_974,Кузнецов,2024-08-23 19:31:32,764,+79252294200,внутренний
Ку_975,Кузнецов,2024-06-14 16:34:21,751,+79101299672,исходящий
Ку_976,Кузнецов,2024-07-05 12:48:02,740,+79340853982,входящий
Ку_977,Кузнецов,2024-06-18 18:56:58,731,+79125770743,входящий
Ку_978,Кузнецов,2024-02-21 13:24:28,757,+79343390582,исходящий
Ку_979,Кузнецов,2024-11-14 17:54:24,773,+79558633176,исходящий
Ку_980,Кузнецов,2024-07-07 19:29:02,744,+79513801909,входящий
Ку_981,Кузнецов,2024-04-29 12:11:35,797,+79258244325,исходящий
Ку_982,Кузнецов,2024-04-14 16:56:45,836,+79479363624,входящий
Ку_983,Кузнецов,2024-06-10 14:31:27,774,+79803692376,исходящий
Ку_984,Кузнецов,2024-10-21 14:19:45,761,+79407998770,исходящий
Ку_985,Кузнецов,2024-02-10 18:31:48,734,+79342541514,входящий
Ку_986,Кузнецов,2024-12-29 13:36:43,773,+79834887664,исходящий
Ку_987,Кузнецов,2024-06-13 19:42:35,806,+79513115512,входящий
Ку_988,Кузнецов,2024-11-16 19:30:35,820,+79837409683,исходящий
Ку_989,Кузнецов,2024-11-30 14:32:03,804,+79867565624,входящий
Ку_990,Кузнецов,2024-06-08 18:16:31,787,+79983458521,исходящий
Ку_991,Кузнецов,2024-09-20 18:39:43,774,+79220697890,входящий
Ку_992,Кузнецов,2024-12-18 17:49:18,730,+79628088326,исходящий
Ку_993,Кузнецов,2024-01-18 17:03:01,759,+79282062648,внутренний
Ку_994,Кузнецов,2024-06-21 12:08:53,755,+79218257262,входящий
Ку_995,Кузнецов,2024-12-17 17:22:51,759,+79341079154,исходящий
Ку_996,Кузнецов,2024-02-02 12:48:57,740,+79209238468,входящий
Ку_997,Кузнецов,2024-09-17 17:24:06,785,+79402595772,исходящий
Ку_998,Кузнецов,2024-07-28 18:22:22,754,+79483656443,входящий
Ку_999,Кузнецов,2024-11-25 18:22:03,751,+79181915702,исходящий
Ку_1000,Кузнецов,2024-06-12 15:15:15,740,+79761099368,исходящий
Ку_1001,Кузнецов,2024-01-05 16:37:05,769,+79458334265,внутренний
Ку_1002,Кузнецов,2024-02-03 13:55:19,807,+79227078391,исходящий
Ку_1003,Кузнецов,2024-10-06 13:21:10,761,+79487076952,исходящий
Ку_1004,Кузнецов,2024-05-24 12:34:20,770,+79191057929,исходящий
Ку_1005,Кузнецов,2024-12-16 12:29:42,820,+79146543311,внутренний
Ку_1006,Кузнецов,2024-03-11 18:36:32,798,+79749083785,внутренний
Ку_1007,Кузнецов,2024-12-13 18:17:01,779,+79262245578,входящий
Ку_1008,Кузнецов,2024-08-17 19:37:01,778,+79291198819,внутренний
Ку_1009,Кузнецов,2024-05-04 17:24:36,744,+79560236245,исходящий
Ку_1010,Кузнецов,2024-10-04 18:20:36,741,+79669599249,внутренний
Ку_1011,Кузнецов,2024-09-27 13:51:31,766,+79459536072,внутренний
Ку_1012,Кузнецов,2024-12-22 13:44:43,767,+79743827930,входящий
Ку_1013,Кузнецов,2024-01-15 15:21:31,736,+79294739706,внутренний
Ку_1014,Кузнецов,2024-08-29 17:10:39,783,+79829535965,входящий
Ку_1015,Кузнецов,2024-06-01 16:23:27,753,+79556602863,входящий
Ку_1016,Кузнецов,2024-02-22 15:31:40,796,+79261297535,входящий
Ку_1017,Кузнецов,2024-05-28 13:53:54,760,+79816479341,внутренний
Ку_1018,Кузнецов,2024-12-23 15:18:16,757,+79837833207,входящий
Ку_1019,Кузнецов,2024-08-06 12:19:36,734,+79423801630,входящий
Ку_1020,Кузнецов,2024-04-22 18:51:14,737,+79770829086,внутренний
Ку_1021,Кузнецов,2024-10-14 13:45:54,801,+79977851100,входящий
Ку_1022,Кузнецов,2024-10-03 13:37:21,770,+79408169864,входящий
Ку_1023,Кузнецов,2024-03-23 16:04:36,773,+79474076273,входящий
Ку_1024,Кузнецов,2024-08-05 19:27:13,810,+79211586005,исходящий
Ку_1025,Кузнецов,2024-08-13 17:50:04,722,+79391084190,исходящий
Ку_1026,Кузнецов,2024-09-26 16:32:51,782,+79636066442,входящий
Ку_1027,Кузнецов,2024-01-15 16:27:42,714,+79810529016,внутренний
Ку_1028,Кузнецов,2024-10-16 17:12:26,749,+79496331524,внутренний
Ку_1029,Кузнецов,2024-12-04 18:16:39,727,+79384972125,исходящий
Ку_1030,Кузнецов,2024-09-21 19:42:48,788,+79970503340,исходящий
Ку_1031,Кузнецов,2024-07-17 14:56:01,705,+79863759729,исходящий
Ку_1032,Кузнецов,2024-06-06 14:36:31,755,+79957579922,исходящий
Ку_1033,Кузнецов,2024-11-28 15:42:52,727,+79182001118,входящий
Ку_1034,Кузнецов,2024-07-25 19:17:59,736,+79947027818,входящий
Ку_1035,Кузнецов,2024-06-22 18:59:36,741,+79102339428,внутренний
Ку_1036,Кузнецов,2024-07-02 12:33:12,801,+79259604146,входящий
Ку_1037,Кузнецов,2024-09-21 17:29:09,752,+79935139248,исходящий
